"","local_health_unit","operation_name","city","state","zip","municipality","county","vendor_type","creation_date","address","lat","lon"
"2600","NYC","P & D DELI CORP","SOUTH RICHMOND HILL","NY",11419,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","11413 101ST AVENUE
SOUTH RICHMOND HILL, NY 11419
","40.68900998200007"," -73.82973896999994"
"2601","NYC","6923 THE LUCKY STORE CORP.","BROOKLYN","NY",11204,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6923 20TH AVENUE
BROOKLYN, NY 11204
","40.613700007000034"," -73.98858198599999"
"2602","NYC","NORTHERN ONE STOP CONVENIENCE INC.","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","152-09 NORTHERN BOULEVARD
FLUSHING, NY 11354
","40.76512001000003"," -73.81249395799995"
"2603","NYC","BIG JOYS CORP.","NEW YORK","NY",10023,"MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","271 WEST 72ND STREET
NEW YORK, NY 10023
","40.77956999500003"," -73.98372373499996"
"2604","NYC","XL UNLIMITED WIRELESS INC","JAMAICA","NY",11433,"QUEENS","NEW YORK CITY","DELICATESSEN","11/10/2020","109020 MERRICK BOULEVARD
JAMAICA, NY 11433
","40.69671169700007"," -73.78386683399998"
"2605","NYC","OUR COMMUNITY GROCERY CORP","NEW YORK","NY",10032,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2032 MADISON AVENUE
NEW YORK, NY 10032
","40.80815999300006"," -73.93908299199995"
"2606","NYC","HR KEW DELI & GROCERY CORP","KEW GARDENS","NY",11415,"QUEENS","NEW YORK CITY","OTHER","11/10/2020","11815 METROPOLITAN AVENUE
KEW GARDENS, NY 11415
","40.70705999200004"," -73.83458697899994"
"2607","NYC","EAST SIDE DELI AND CONVENIENCE INC","NEW YORK","NY",10075,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1390 3RD AVENUE
NEW YORK, NY 10075
","40.77449998900005"," -73.95735403199996"
"2608","NYC","500-502 E 183RD STR PARTNERS","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","500 EAST 183RD STREET
BRONX, NY 10458
","40.85483001100005"," -73.89246200899998"
"2609","NYC","KENAN CONVENIENCE CORP.","STATEN ISLAND","NY",10308,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4255 AMBOY  ROAD
STATEN ISLAND, NY 10308
","40.54744001500006"," -74.15812299299995"
"2610","NYC","DECENT STORE INC.","NEW YORK","NY",10024,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","535 AMSTREDAM AVENUE
NEW YORK, NY 10024
","40.78742999600007"," -73.97497296099993"
"2611","NYC","OSCAR DELI GROCERY CORP.","BRONX","NY",10455,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","750 EAST 149TH STREET
BRONX, NY 10455
","40.81286002000007"," -73.90807003399993"
"2612","NYC","TITA MINI MARKET CORP","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","137 EAST GUN HILL ROAD
BRONX, NY 10467
","40.88152000300005"," -73.87904098899998"
"2613","NYC","13 GOLDEN DELI INC.","STATEN ISLAND","NY",10304,"STATEN ISLAND","NEW YORK CITY","DELICATESSEN","11/10/2020","13 TOMPKINS AVENUE
STATEN ISLAND, NY 10304
","40.62404998100004"," -74.07914601899995"
"2614","NYC","3RD AVE DELI AND GRILL CORP","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","7702 3RD  AVENUE
BROOKLYN, NY 11209
","40.62996999400008"," -74.02855997599994"
"2615","NYC","ONE FAMOUS GOURMET INC","ASTORIA","NY",11102,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","920 MAIN  AVENUE
ASTORIA, NY 11102
","40.771889990000034"," -73.93339603899994"
"2616","NYC","ADEN GOURMET DELI CORP","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","244 ROEBLING STREET
BROOKLYN, NY 11211
","40.711320010000065"," -73.95977598299999"
"2617","NYC","UDDIN, ZASHIM","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","SS WEST 42ND ST AND W 5TH AVENUE
NEW YORK, NY 10018
","40.75348006100006"," -73.98087993899998"
"2618","NYC","809 LEX GROCERY INC.","NEW YORK","NY",10021,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","809 LEXINGTON AVENUE
NEW YORK, NY 10021
","40.76425998500008"," -73.96651696099997"
"2619","NYC","MWDBC STORE 4 LLC.","NEW YORK","NY",10011,"MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","18 WEST 14TH STREET
NEW YORK, NY 10011
","40.73633001700006"," -73.99480303499996"
"2620","NYC","WELCOME MARKET, INC","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4020 108TH  STREET
CORONA, NY 11368
","40.75006401700006"," -73.85867598199997"
"2621","NYC","SKYVIEW NEWS STAND INC","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","STAND","11/10/2020","4024 COLLEGE POINT  BOULEVARD
FLUSHING, NY 11354
","40.75767000700006"," -73.83439603899996"
"2622","NYC","QWIK STOP DELI CORP.","STATEN ISLAND","NY",10312,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","877 HUGUENOT AVENUE
STATEN ISLAND, NY 10312
","40.53298001700006"," -74.19222199999996"
"2623","NYC","NEW MARGARITA GROCERY INC","ASTORIA","NY",11102,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2301 ASTORIA BOULEVARD
ASTORIA, NY 11102
","40.77190298200003"," -73.92413202399996"
"2624","NYC","FUAD H. AL-SAIDI","NEW YORK","NY",10032,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3801 BROADWAY
NEW YORK, NY 10032
","40.83494000600007"," -73.94456098499995"
"2625","NYC","BLAK SERVICE STATION INC.","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","GAS STATION","11/10/2020","1022 ROCKAWAY AVENUE
BROOKLYN, NY 11236
","40.65422001300004"," -73.90705096299996"
"2626","NYC","H & H DELI CORP","BROOKLYN","NY",11213,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","216 UTICA AVENUE
BROOKLYN, NY 11213
","40.67129001100005"," -73.93102496599994"
"2627","NYC","SAIF DELI GROCERY CORP 1","BROOKLYN","NY",11219,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1202 BAY RIDGE  AVENUE
BROOKLYN, NY 11219
","40.62490943800003"," -74.00601517999996"
"2628","NYC","LISBETH FOOD CORP","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1702 WATSON AVENUE
BRONX, NY 10472
","40.82708000200006"," -73.86981402199996"
"2629","NYC","BHAKTI DELI AND CONVENIENCE INC.","BRONX","NY",10461,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2959 MIDDLETOWN ROAD
BRONX, NY 10461
","40.84393999100007"," -73.83064597599997"
"2630","NYC","SANTIAGO CANDY CORP","NEW YORK","NY",10033,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1349 SAINT NICHOLAS AVENUE
NEW YORK, NY 10033
","40.84708002000008"," -73.93559100799996"
"2631","NYC","APEX NEWS & GROCERY CORP","JACKSON HEIGHTS","NY",11372,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","95-52 ROOSEVELT  AVENUE
JACKSON HEIGHTS, NY 11372
","40.749009992000026"," -73.86964898299993"
"2632","NYC","450 LOS SOCIO DELI GROCERY CORP.","BRONX","NY",10451,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","450 EAST 160TH  STREET
BRONX, NY 10451
","40.82296000400004"," -73.91246097799996"
"2633","NYC","J.L. MINI STORE INC","BROOKLYN","NY",11220,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5601 6TH  AVENUE
BROOKLYN, NY 11220
","40.64024997900003"," -74.01158100599997"
"2634","NYC","HIBBS INC.","BRONX","NY",10462,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1316 METROPOLITAN AVENUE
BRONX, NY 10462
","40.83374001100003"," -73.86064799199994"
"2635","NYC","CARD CORNER II INC.","STATEN ISLAND","NY",10309,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","655 ROSSVILLE AVENUE
STATEN ISLAND, NY 10309
","40.54286999200008"," -74.20668296199995"
"2636","NYC","BAGELS 'N BUNS LTD.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2491 VICTORY BOULEVARD
STATEN ISLAND, NY 10314
","40.610639984000045"," -74.14626695899995"
"2637","NYC","HIGH LIFE 168 CORP","FRESH MEADOWS","NY",11366,"QUEENS","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","16806 UNION TURNPIKE
FRESH MEADOWS, NY 11366
","40.72287074900004"," -73.80003300299995"
"2638","NYC","LIBERTY DELI & GRILL INC","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1184 BROADWAY
BROOKLYN, NY 11221
","40.69248998100005"," -73.92758997799996"
"2639","NYC","HUDSON GROUP (HG) RETAIL LLC","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","PENN STATION
NEW YORK, NY 10001
","40.749960000000044"," -73.99219999999997"
"2640","NYC","RENSON 69 LLC","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6809 QUEENS  BOULEVARD
WOODSIDE, NY 11377
","40.740730013000075"," -73.89626001699997"
"2641","NYC","MOES DELI GOURMET INC","BRONX","NY",10472,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1030 CASTLE HILL AVENUE
BRONX, NY 10472
","40.828459999000074"," -73.85002996499998"
"2642","NYC","84TH EXPRESS DELI & GROCERY INC.","OZONE PARK","NY",11416,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","8319 101ST AVENUE
OZONE PARK, NY 11416
","40.68168998300007"," -73.85553100799996"
"2643","NYC","RELIABLE TELECOMMUNICATIONS INC.","REGO PARK","NY",11374,"QUEENS","NEW YORK CITY","OTHER","11/10/2020","9229 QUEENS BOULEVARD
REGO PARK, NY 11374
","40.73251000600004"," -73.86824995899997"
"2644","NYC","EZ OXFORD DELI & GROCERY CORP.","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2035 1ST AVENUE
NEW YORK, NY 10029
","40.789109981000024"," -73.94070002899997"
"2645","NYC","MAJRUD, ABDO S.","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4624 D AVENUE
BROOKLYN, NY 11203
","40.64988344600005"," -73.91999189399996"
"2646","NYC","CATRACHO DELI GROCERY INC.","BROOKLYN","NY",11204,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6823 20TH AVENUE
BROOKLYN, NY 11204
","40.61424998600006"," -73.98801101099997"
"2647","NYC","D.J. DELI CORP","BROOKLYN","NY",11224,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2808 WEST 36TH STREET
BROOKLYN, NY 11224
","40.57685001800007"," -74.00226100099997"
"2648","NYC","EMPIREMODS INC.","FLUSHING","NY",11358,"QUEENS","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","17161 46TH AVENUE
FLUSHING, NY 11358
","40.75360998100007"," -73.79417396799994"
"2649","NYC","273 KINGSTON AVE FOOD CORP","BROOKLYN","NY",11213,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","273 KINGSTON  AVENUE
BROOKLYN, NY 11213
","40.67042001100003"," -73.94195798499999"
"2650","NYC","STOP II ORGANIC & GROCERY STORE, CORP.","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","585 VANDERBILT AVENUE
BROOKLYN, NY 11238
","40.680020014000036"," -73.96781003799998"
"2651","NYC","SOOTTA SMOKE SHOP CORP","NEW YORK","NY",10014,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","501 HUDSON STREET
NEW YORK, NY 10014
","40.73313999000004"," -74.00657399299996"
"2652","NYC","JMADRID DELI CORP.","QUEENS BLVD","NY",11429,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","10401 FRANCIS LEWIS BOULEVARD
QUEENS BLVD, NY 11429
","40.710240002000035"," -73.75221801599997"
"2653","NYC","QUICK LOTTO & SMOKE SHOP INC.","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1880 3RD AVENUE
NEW YORK, NY 10029
","40.79016999800007"," -73.94591902099995"
"2654","NYC","JAF & SON INC","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3601 AVENUE S
BROOKLYN, NY 11234
","40.60992002000006"," -73.93131799699995"
"2655","NYC","SHEHZ & LAZ INC.","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1586 MCDONALD EXTENSION
BROOKLYN, NY 11230
","40.61437001500008"," -73.97425303899996"
"2656","NYC","PRAMUKH 40 INC","ELMHURST","NY",11373,"QUEENS","NEW YORK CITY","BAR/LOUNGE","11/10/2020","4004 74TH STREET
ELMHURST, NY 11373
","40.74654998800003"," -73.89149498799998"
"2657","NYC","BRUCKNER GULF INC.","BRONX","NY",10472,"BRONX","NEW YORK CITY","GAS STATION","11/10/2020","1419 BRUCKNER BOULEVARD
BRONX, NY 10472
","40.823300016000076"," -73.88346898099996"
"2658","NYC","PRAMUKH 345 INC.","NEW YORK","NY",10002,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","52 CANAL  STREET
NEW YORK, NY 10002
","40.71472000400007"," -73.99174799899998"
"2659","NYC","886 G & G CORP","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","886 10TH  AVENUE
NEW YORK, NY 10019
","40.76953999700004"," -73.98801201699996"
"2660","NYC","FRESHPOND NEWSTAND INC","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6706 FRESH POND  ROAD
RIDGEWOOD, NY 11385
","40.705629997000074"," -73.89667701599996"
"2661","NYC","SHAIZAL CORP.","NEW YORK","NY",10007,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","6 CORTLANDT STREET
NEW YORK, NY 10007
","40.71004001000006"," -74.01028700799998"
"2662","NYC","DARDANIA MINI MART CORP","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","460 BRADLEY AVENUE
STATEN ISLAND, NY 10314
","40.59962000300004"," -74.13114097599998"
"2663","NYC","MYW FOOD MARKET CORP.","BRONX","NY",10458,"BRONX","NEW YORK CITY","BAR/LOUNGE","11/10/2020","536 EAST FORDHAM ROAD
BRONX, NY 10458
","40.85928998000003"," -73.88716296899997"
"2664","NYC","1752 WEBSTER AVE INC","BRONX","NY",10457,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1752 WEBSTER AVENUE
BRONX, NY 10457
","40.84498999200008"," -73.90203598599999"
"2665","NYC","VASU CONVENIENCE INC","FOREST HILLS","NY",11375,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","118-14 QUEENS BOULEVARD
FOREST HILLS, NY 11375
","40.71457998400007"," -73.83208104099998"
"2666","NYC","168TH SUPERIOR MARKET INC","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","108 WEST 168TH  STREET
BRONX, NY 10452
","40.838209996000046"," -73.92466100599995"
"2667","NYC","6119 CSTORE INC","WOODSIDE","NY",11377,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6119 NORTHERN  BOULEVARD
WOODSIDE, NY 11377
","40.754199983000035"," -73.90068197299996"
"2668","NYC","FRESH CITY DELI AND GROCERY CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","950B BROADWAY
BROOKLYN, NY 11221
","40.69679535000006"," -73.93506557599994"
"2669","NYC","MERRICK SERVICE CENTER INC","LAURELTON","NY",11413,"QUEENS","NEW YORK CITY","GAS STATION","11/10/2020","228-20 MERRICK  BOULEVARD
LAURELTON, NY 11413
","40.67618998700004"," -73.74178397199995"
"2670","NYC","A & H FARM CORP","KEW GARDENS","NY",11418,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","116-08 METROPOLITAN AVENUE
KEW GARDENS, NY 11418
","40.70730000800006"," -73.83594099099997"
"2671","NYC","TR FOOD MARKET CORP","RICHMOND HILL","NY",11419,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9500 VAN WYCK EXPRESSWAY
RICHMOND HILL, NY 11419
","40.69620729700006"," -73.81344218099997"
"2672","NYC","RWAA DELI & GROCERY CORP","BRONX","NY",10453,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","56 WEST 183RD STREET
BRONX, NY 10453
","40.85900998200003"," -73.90609198899995"
"2673","NYC","NEW STAR CHEESE ITALIAN GROCERY INC","BROOKLYN","NY",11204,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","7305 20TH AVENUE
BROOKLYN, NY 11204
","40.61175000000003"," -73.99061401099993"
"2674","NYC","U MART, INC","NEW YORK","NY",10039,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","222 WEST 145TH  STREET
NEW YORK, NY 10039
","40.821929993000026"," -73.94018496099994"
"2675","NYC","WINHORSE GAS STATION INC","BROOKLYN","NY",11205,"BROOKLYN","NEW YORK CITY","GAS STATION","11/10/2020","569 MYRTLE AVENUE
BROOKLYN, NY 11205
","40.694100019000075"," -73.96155898199999"
"2676","NYC","M&S GROCERY DELI INC","BROOKLYN","NY",11235,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2952 AVENUE X
BROOKLYN, NY 11235
","40.593760005000036"," -73.93980500899994"
"2677","NYC","J&J ISLAND GROCERY INC.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1650 RICHMOND AVENUE
STATEN ISLAND, NY 10314
","40.608200012000054"," -74.16283798099994"
"2678","NYC","SAI VARIETYS INC","QUEENS","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","16629 JAMAICA AVENUE
QUEENS, NY 11432
","40.70635000300007"," -73.79293897799994"
"2679","NYC","THE STOP & SHIOP SUPERMARKET COMPANY LLC","GLENDALE","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","64-45 MYRTLE AVENUE
GLENDALE, NY 11385
","40.70117554900003"," -73.89074146099995"
"2680","NYC","AAA PLUS DELI INC","11373","NY",11373,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4012 HAMPTON STREET
11373, NY 11373
","40.746809994000046"," -73.88271896799995"
"2681","NYC","MAEEN AL QASERI","OZONE PARK","NY",11417,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","10702 ROCKAWAY BOULEVARD
OZONE PARK, NY 11417
","40.67820001000007"," -73.83199898199996"
"2682","NYC","GAASH INC","NEW YORK","NY",10021,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","987 LEXINGTON AVENUE
NEW YORK, NY 10021
","40.769900000000064"," -73.96241301399994"
"2683","NYC","BROOKLYN MINI MALL LLC","BROOKLYN","NY",11226,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1469 NOSTRAND AVENUE
BROOKLYN, NY 11226
","40.65031999800004"," -73.94935702599997"
"2684","NYC","SQUARE VAPE LABS INC.","FLUSHING","NY",11358,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3607 162ND STREET
FLUSHING, NY 11358
","40.76226999600004"," -73.80359899899997"
"2685","NYC","BEACH VIEW INC.","STATEN ISLAND","NY",10312,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4727 HYLAN BOULEVARD
STATEN ISLAND, NY 10312
","40.52842001000005"," -74.16405603899995"
"2686","NYC","581 MYRTLE AVE FOOD INC","BROOKLYN","NY",11205,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","596 MYRTLE AVENUE
BROOKLYN, NY 11205
","40.69395999900007"," -73.96050898099998"
"2687","NYC","GREENE ORGANIC DELI CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6664 GREENS AVENUE
BROOKLYN, NY 11221
","40.69076605300006"," -73.93049620599999"
"2688","NYC","KING VALLEY FRUIT INC","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1624 KINGS  HIGHWAY
BROOKLYN, NY 11229
","40.60932000200006"," -73.95666101699999"
"2689","NYC","4162 AKRAM DELI DELI & GROCERY CORP","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4192 WHITE PLAINS ROAD
BRONX, NY 10466
","40.893070014000045"," -73.85734200199994"
"2690","NYC","FAITH DELI GROCERY, LLC","BRONX","NY",1,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","854G EAST 163RD STREET
BRONX, NY 1
","40.82180042600004"," -73.89966538499993"
"2691","NYC","MJB SERVICE STATION INC","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","GAS STATION","11/10/2020","321 MCGUINNESS BOULEVARD
BROOKLYN, NY 11222
","40.73344999500006"," -73.95247500999994"
"2692","NYC","BRONX NEW WAY CORP.","BRONX","NY",10468,"BRONX","NEW YORK CITY","DELICATESSEN","11/10/2020","111 EAST KINGSBRIDGE ROAD
BRONX, NY 10468
","40.866539991000025"," -73.89494003399994"
"2693","NYC","L P STATIONERY STORE INC","ASTORIA","NY",11106,"QUEENS","NEW YORK CITY","STATIONERY STORE","11/10/2020","31-02 BROADWAY
ASTORIA, NY 11106
","40.76179000600007"," -73.92529702499996"
"2694","NYC","HEMPSTEAD SUPERIOR MARKET","QUEENS VILLAGE","NY",11429,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","220-20 HEMPSTEAD AVENUE
QUEENS VILLAGE, NY 11429
","40.71248999800008"," -73.73339603399995"
"2695","NYC","CT GROCERY NY CORP","BRONX","NY",10474,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","869 BRYANT AVENUE
BRONX, NY 10474
","40.81877001600003"," -73.88677999999999"
"2696","NYC","NATALIE GROCERY CORP","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","361 SOUTH 4TH STREET
BROOKLYN, NY 11211
","40.70853998500007"," -73.95347002599993"
"2697","NYC","IN & OUT DELI GROCERY INC","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","2176 2ND AVENUE
NEW YORK, NY 10029
","40.79427000600003"," -73.93954801999996"
"2698","NYC","THE CARIBBEAN HEAVENS SMK AND  DELI","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5005 D AVENUE
BROOKLYN, NY 11203
","40.650017164000076"," -73.92003714299994"
"2699","NYC","WEST 20TH STREET NEWSSTAND INC","NEW  YORK","NY",10011,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","S/W/C 10TH AVE & W 20TH STREET
NEW  YORK, NY 10011
","40.74582005000008"," -74.00552994299994"
"2700","NYC","HOT TIMES GROCERY CORP.","BRONX","NY",10453,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4 WEST 183RD STREET
BRONX, NY 10453
","40.85837999900008"," -73.90429901599998"
"2701","NYC","JAMAICA STAR CANDY & GROCERY INC","JAMAICA","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","87-74 168TH STREET
JAMAICA, NY 11432
","40.70973998000005"," -73.79470102199997"
"2702","NYC","CANARSIE DELI GROCERY CORP","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2124 ROCKAWAY BOULEVARD
BROOKLYN, NY 11236
","40.63146000300003"," -73.88767200199999"
"2703","NYC","SAMMY'S DELI & GRILL CORP","BROOKLYN","NY",10459,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1126 WESTCHESTER  AVENUE
BROOKLYN, NY 10459
","40.82555998600003"," -73.88981802099994"
"2704","NYC","CONCOURSE DELI GROCERY INC","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1266 GRAND CONCOURSE
BRONX, NY 10456
","40.835769982000045"," -73.91603896099997"
"2705","NYC","ROCKAWAY BEACH SERVICE STATION INC","ROCKAWAY PARK","NY",11694,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","11201 BEACH CHANNEL  DRIVE
ROCKAWAY PARK, NY 11694
","40.58242000200005"," -73.83467197099998"
"2706","NYC","9202 37TH AVE DELI & GROCERY CORP.","JACKSON HEIGHTS","NY",11372,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9202 37TH AVENUE
JACKSON HEIGHTS, NY 11372
","40.75062698700003"," -73.87465800799998"
"2707","NYC","ALTOHAMI CORPORATION","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","911 CONEY ISLAND AVENUE
BROOKLYN, NY 11230
","40.63510998600003"," -73.96739001999998"
"2708","NYC","PRINCE HALSEY DELI CORP","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","803 HALSEY STREET
BROOKLYN, NY 11223
","40.68532001700004"," -73.92030501499994"
"2709","NYC","TOMPKINS ORGANIC MINI MART CORP","BROOKLYN","NY",11216,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","385 TOMPKINS AVENUE
BROOKLYN, NY 11216
","40.684400020000055"," -73.94398397499998"
"2710","NYC","ELI'S DELI & GROCERY INC","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","45-03 DITMARS BOULEVARD
ASTORIA, NY 11105
","40.77078999100007"," -73.90290502199997"
